host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,is_business_travel_ready,reviews_per_month,calendar_updated_trans,a few days or more,within a day,within a few hours,within an hour,Apartment,Bungalow,Condominium,Cottage,Guest suite,Guesthouse,House,Loft,Other,Townhouse,Entire home/apt,Hotel room,Private room,Shared room,kitchen,bb_ratio,distance_to_balboa_park,distance_to_san_diego_zoo,distance_to_national_monument,distance_to_airport,distance_to_seaworld,distance_to_lajolla,distance_to_torreybeach,distance_to_sunsetcliff,distance_to_convention_center,name_len,summary_len,description_len,neighborhood_overview_len,notes_len,transit_len,access_len,interaction_len,house_rules_len,name_spec,summary_spec,description_spec,neighborhood_overview_spec,house_rules_spec,name_num,summary_num,description_num,neighborhood_overview_num,notes_num,transit_num,access_num,interaction_num,house_rules_num,svd,descriptC_p,descriptC_s,house_rules_p,review_len,review_spec,review_num,svd_R,review_p,review_s,if_monthly,distance_min,price_log
-0.8687495540322722,-0.1652561958023409,0.050332229568471665,-0.9178456178953162,-0.9409699677588648,-0.4889368444768587,-0.2763116062840671,-0.6318057231426836,-0.003942950317025091,0.9031860213339551,0.0,-0.0027444526087685916,-0.49771954054114603,-0.08015511665018099,-0.24840638647955374,-0.3467454679546365,0.6433330377944723,-0.5980889271275787,-0.16445511724905482,-0.42884501393511787,-0.16908864915253724,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,4.697277634749101,-0.24445939262813277,-1.6219165300111826,-0.06113770289921175,1.6876030617908389,-0.10944617709028025,-2.9477844204912143,0.3415373375868719,1.686515719812853,1.664881652948532,0.922014079183332,1.1057531074152878,0.2091620142938628,-1.7770690950715557,-1.549874333635941,0.47215385286681993,1.3813521709402576,0.9214882435007552,1.7584738799846937,0.5160151476009771,2.3878908839383888,-0.44953154934388917,-0.7929142083024294,-0.7042442696617642,-0.8381893202947275,-0.8660576124110397,0.1421152737269316,0.01820426417273797,-0.18032369448185256,-0.2667755200743557,-0.003483538174072746,-0.4945773704191685,0.02586414126548135,0.07559834994468202,-0.08075614331069088,-0.39528578485117677,-0.40907128860086567,-0.2746043653888133,-0.31810573423328664,-0.5527485440609804,-0.8050736057819368,-1.1216791042912562,-0.8519765123450063,-0.5222954753408391,0.009146639033314497,-0.0060135135690641064,0.0024620411502155677,0.0018282359118885116,-0.005839542580592419,-0.007130747517709017,-0.26026224949421,-0.5014439621634648,5.17614973257383
1.1510797275906886,-0.21410392258368344,0.050332229568471665,-0.9178456178953162,1.0429496081482936,0.6415416713969115,-0.2763116062840671,-0.0934918446805251,0.24148885859797414,0.9031860213339551,0.0,0.821333695525925,-0.46629443284491406,-0.08015511665018099,-0.24840638647955374,-0.3467454679546365,0.6433330377944723,1.6719921647816918,-0.16445511724905482,-0.42884501393511787,-0.16908864915253724,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,-0.21288926858448587,-0.24445939262813277,0.6165545399510205,-0.06113770289921175,-0.5925564030079602,-0.10944617709028025,0.3392378333532823,0.3415373375868719,-0.33627026457520875,-0.38057560784456035,-0.5107455321755725,-0.8762710055258547,-1.033201538552793,-0.33652048215578323,-0.16434212156615252,-0.6735714744901133,-0.3281733713010732,0.34534052940641974,-1.0423825780235672,0.5160151476009771,2.085455616457829,2.1035132006246218,-0.03096914956246055,-0.6159240521632844,-0.006110079347641273,-0.8660576124110397,1.847931526679889,0.6161842792561885,-0.18032369448185256,-0.1442251904379512,-0.003483538174072746,-0.4945773704191685,-0.3923562419068932,2.6169872913786505,14.033462352838498,1.4681335357105776,-0.40907128860086567,-0.2746043653888133,-0.31810573423328664,-0.5527485440609804,0.35041757363908077,0.10397866499699598,-0.6426391558213045,-0.5222954753408391,-0.2783449579349349,0.5970706816408248,-0.34006538950244736,0.7532405007549254,0.3782334559159183,0.45288862158296256,-0.26026224949421,-0.31692714345338335,5.247024072160486
1.1510797275906886,-0.23581402337539123,0.050332229568471665,-0.9178456178953162,-1.4369498617356544,-0.4889368444768587,0.5271710307144529,-0.2826291533293916,0.40902557825317826,0.9031860213339551,0.0,-0.35600827244018235,-0.35106903795873,-0.08015511665018099,-0.24840638647955374,-0.3467454679546365,0.6433330377944723,1.6719921647816918,-0.16445511724905482,-0.42884501393511787,-0.16908864915253724,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,-0.21288926858448587,-0.24445939262813277,-1.6219165300111826,-0.06113770289921175,1.6876030617908389,-0.10944617709028025,-2.9477844204912143,2.6309979109423947,0.5079909573413152,0.47283981068793474,0.8207539829263236,0.5198392471392287,-0.03181332516481842,-1.0293351845852428,-1.1157723768395293,0.5214222606049872,0.7493667195198631,0.592260978303992,0.11475091628069314,-0.5219601060981011,-0.6397852553450227,-0.7209041381517309,-0.4332382799531273,-0.5691662899582067,-0.7290641739410113,-0.8660576124110397,-0.26907141892015657,0.30681912714288856,0.3019488197362984,0.7937962021988724,-0.003483538174072746,-0.4945773704191685,-0.3923562419068932,-0.771531297199974,-0.3748023619804656,-0.39528578485117677,-0.40907128860086567,-0.2746043653888133,-0.31810573423328664,-0.5527485440609804,-0.70010013793248,1.3873832543718307,1.5668780349869997,-0.5222954753408391,-1.0121256565781618,0.02058361967698305,-0.40445127892345384,-0.32120716276576655,0.7551886327193877,0.8208361468123898,-0.26026224949421,0.7925130349938553,3.8712010109078916
-0.8687495540322722,-0.2303864981774643,0.050332229568471665,1.0895078436971453,1.0429496081482936,0.6415416713969115,-0.20326773019329253,-0.5445115806893606,0.7440990175635864,0.9031860213339551,0.0,-0.9839239886887731,-0.35106903795873,-0.08015511665018099,-0.24840638647955374,-0.3467454679546365,0.6433330377944723,1.6719921647816918,-0.16445511724905482,-0.42884501393511787,-0.16908864915253724,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,-0.21288926858448587,-0.24445939262813277,0.6165545399510205,-0.06113770289921175,-0.5925564030079602,-0.10944617709028025,0.3392378333532823,-0.8031929490908893,0.043462948775891526,0.10602320179571625,0.8983141953903004,0.528859255289015,0.7036126098625339,0.39421643658177896,0.1239671191904087,0.9629864092742534,0.32683505712037886,-0.9715685313806329,0.6428785111169966,0.5160151476009771,0.9654480874364129,1.310819585949084,0.7451736431912965,-0.19510419231758586,3.1653394865572366,1.7739069986875473,-0.7567579613620519,0.35464108558055046,0.20714005395899113,0.5479130082238531,-0.06226317821407851,1.0778231573532322,-0.3923562419068932,0.07559834994468202,0.2132900753590839,5.660827006974524,1.660321188853659,0.5338334667797408,-0.31810573423328664,-0.21586629531375565,0.8528148841610004,-0.6234400485112217,-0.7697778456039533,-0.13905461326908417,0.1701405553885663,-0.2696457436379146,1.0249154662228885,0.5469817389940724,0.6854865705211282,0.782992230867497,-0.26026224949421,1.8500230780134161,4.770684624465665
-0.8687495540322722,0.0681273877085178,0.050332229568471665,1.0895078436971453,2.034909396101873,1.7720201872706818,-0.057179978011743446,-0.2826291533293916,-0.5961947396780463,0.9031860213339551,0.0,-0.8661897918921623,-0.45581939694617,-0.08015511665018099,-0.24840638647955374,-0.3467454679546365,0.6433330377944723,1.6719921647816918,-0.16445511724905482,-0.42884501393511787,-0.16908864915253724,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,-0.21288926858448587,-0.24445939262813277,0.6165545399510205,-0.06113770289921175,-0.5925564030079602,-0.10944617709028025,0.3392378333532823,-0.41398465162045045,0.7316525910950377,0.6993820782310961,-0.010501553757256855,0.08768272764212635,-0.8260957213246743,-1.1232988251532476,-0.8266116554892505,-0.4321804668148045,0.5381932777027871,0.8391814272015644,-0.9118341837943685,0.5160151476009771,1.789667277932885,2.8497878198461866,0.30031131075926504,4.491062642013525,2.6606356846712993,1.7739069986875473,0.16009273842871133,-0.06737925192244283,0.1425627625521838,-1.0756624565741084,-0.4707290336795101,-0.4945773704191685,-0.3923562419068932,-0.20677819910353668,-0.3748023619804656,3.3315528562723316,-0.40907128860086567,10.23508745280239,3.568953337868689,0.4578982021806939,1.445222041236134,-0.8524782876076005,-0.4491484555050402,-0.307863088229262,0.030832471496529238,-0.43109405234687764,-0.5235651743523156,-0.29997701707502156,-0.40188268522889076,-0.32925382898936423,-0.26026224949421,-0.016071397507445236,5.634789603169249
-0.8687495540322722,1.9677612069829493,0.050332229568471665,-0.9178456178953162,0.05098982019471445,-1.619415360350629,-0.2763116062840671,-0.6027076756582426,0.7440990175635864,0.9031860213339551,0.0,-0.9201512987572755,-0.49771954054114603,-0.08015511665018099,-0.24840638647955374,-0.3467454679546365,0.6433330377944723,-0.5980889271275787,-0.16445511724905482,2.331844763272204,-0.16908864915253724,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,-0.21288926858448587,-0.24445939262813277,0.6165545399510205,-0.06113770289921175,-0.5925564030079602,-0.10944617709028025,0.3392378333532823,-1.9479232357686507,0.4244250722025617,0.38936598409916046,-0.512033308341586,-0.23353303066024847,-1.0920070649197724,-0.6870687851482798,-0.415981382697114,-0.9396330547833033,0.27104573569779405,1.9091700390910447,-1.226337133528347,0.5160151476009771,-0.9355735938699663,-0.7209041381517309,-0.7929142083024294,-0.7042442696617642,-0.8381893202947275,1.7739069986875473,1.0623902525085098,0.23658812106856736,-0.08345775737164157,-0.003396874950817756,-0.2772452074064109,1.0778231573532322,-0.8105766250792679,-0.20677819910353668,-0.3748023619804656,-0.39528578485117677,-0.40907128860086567,-0.2746043653888133,-0.31810573423328664,0.1210159534334691,0.18203271988459446,0.1472719736532945,0.3916074970037826,-0.20612176413164118,-0.4493358176632575,-0.4169145837843194,0.5484598845074411,-1.2442978942244494,-2.6543076149649263,-2.9152380542278706,-0.26026224949421,-0.40235197959593416,5.068904202220232
-0.8687495540322722,-0.24124154857331817,0.050332229568471665,-0.9178456178953162,0.05098982019471445,-1.619415360350629,-0.20326773019329253,-0.4572174382360376,0.7440990175635864,0.9031860213339551,0.0,-0.012616865116734523,-0.48724450464240204,-0.08015511665018099,-0.24840638647955374,-0.3467454679546365,0.6433330377944723,1.6719921647816918,-0.16445511724905482,-0.42884501393511787,-0.16908864915253724,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,-0.21288926858448587,-0.24445939262813277,0.6165545399510205,-0.06113770289921175,-0.5925564030079602,-0.10944617709028025,0.3392378333532823,-1.9479232357686507,-1.0195442665920755,-1.037861996685673,-0.7677687650289828,-0.9641767162120716,-0.23134945920835223,0.42510946259788174,0.5233000284137149,-0.4901147709714539,-1.0440688654233201,0.8391814272015644,0.7674928874266861,0.5160151476009771,0.9455073005695627,1.0394469971412426,1.5733747939956104,0.6413402204621358,0.3144450380664002,-0.4779828145795474,-0.2983326114666703,-0.42062186663657214,-0.212612340185256,-0.15559662339318098,-0.35446324238161614,-0.4945773704191685,-0.8105766250792679,-0.48915474815175536,-0.3748023619804656,-0.39528578485117677,-0.06417254235844481,-0.2746043653888133,-0.31810573423328664,-0.5527485440609804,0.7238529268211716,-0.14608733394742457,-0.4959771976639182,-0.17099135177506367,0.3798436816728557,-0.3934475323642743,-0.6426790697811776,0.34558527522318383,-0.42921954369091,0.07035481788611811,-0.26026224949421,-0.5005833062834021,5.003946305945459
-0.8687495540322722,-0.22495897297953732,0.050332229568471665,1.0895078436971453,0.05098982019471445,-1.619415360350629,-0.130223854102518,-0.6172566994004631,0.7440990175635864,0.9031860213339551,0.0,-1.0918470024189995,0.44503369034581414,-0.08015511665018099,-0.24840638647955374,-0.3467454679546365,0.6433330377944723,-0.5980889271275787,-0.16445511724905482,-0.42884501393511787,-0.16908864915253724,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,4.697277634749101,-0.24445939262813277,0.6165545399510205,-0.06113770289921175,-0.5925564030079602,-0.10944617709028025,0.3392378333532823,-1.9479232357686507,-1.074845219992721,-1.1272653021322503,-0.5820533257529309,-0.9291067249043453,-0.3238831738563042,0.27329845486605914,0.3590939051512807,-0.40622298907473575,-0.8431437338464081,0.09842008050884735,0.6844166365535598,0.5160151476009771,-0.9355735938699663,-0.58521784374781,-0.7929142083024294,-0.7042442696617642,-0.8381893202947275,-0.7710188864114905,0.36135264813887885,-0.06306417151520305,0.17485140825558748,-0.003396874950817756,0.40114252915606,-0.4945773704191685,-0.3923562419068932,0.07559834994468202,-0.3748023619804656,0.07056904528926178,-0.40907128860086567,-0.2746043653888133,-0.31810573423328664,-0.21586629531375565,-0.3006161750469292,-0.3372366197437159,-1.6438551191949071,-0.5222954753408391,-0.3292937453733108,-0.446362094098253,1.9778266296537836,-0.8850049163303705,1.7900655037989126,2.40086772609464,-0.26026224949421,-0.6550830073979432,5.988961416889863
1.1510797275906886,-0.23581402337539123,0.050332229568471665,1.0895078436971453,-0.9409699677588648,-0.4889368444768587,-0.2763116062840671,2.10341074039477,0.24148885859797414,0.9031860213339551,0.0,1.6111339323698555,-0.44534436104742603,-0.08015511665018099,-0.24840638647955374,-0.3467454679546365,0.6433330377944723,-0.5980889271275787,-0.16445511724905482,-0.42884501393511787,5.914057537344723,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,-0.21288926858448587,-0.24445939262813277,-1.6219165300111826,-0.06113770289921175,1.6876030617908389,-0.10944617709028025,-2.9477844204912143,0.3415373375868719,-0.48619729379473714,-0.42906349113591175,0.4389735634879159,0.21376282784016407,0.6777454579412819,0.7534875558550983,0.6074975334837215,0.6963281871528326,-0.15223604319818224,0.7568746109023736,0.0020045758100216285,0.5160151476009771,0.9288899781805209,2.8497878198461866,1.9945742364046615,0.8387618831057968,0.3894685761845801,-0.38822401780219545,-0.2889769920810504,0.2238000095304825,0.0134081797385694,0.09550260464620174,0.39454394016918676,-0.4945773704191685,0.02586414126548135,-0.20677819910353668,0.5073362940288586,-0.39528578485117677,1.660321188853659,-0.2746043653888133,-0.31810573423328664,-0.21586629531375565,0.6336797725595318,0.46683904277933097,0.5702183457520215,-0.5222954753408391,0.01408901460502347,0.21378738572281786,-0.43993201373205104,-0.1140071789181704,-0.03347464800191334,0.38171401808109784,-0.26026224949421,0.730903839255189,3.6635616461296463
-0.8687495540322722,-0.24124154857331817,0.050332229568471665,1.0895078436971453,0.05098982019471445,0.6415416713969115,-0.2763116062840671,-0.6027076756582426,-4.282002572092536,-1.1071916265079658,0.0,-0.9201512987572755,0.13078261338349406,12.475809926947962,-0.24840638647955374,-0.3467454679546365,-1.554404859150842,-0.5980889271275787,-0.16445511724905482,2.331844763272204,-0.16908864915253724,-0.21829388992144916,-0.22227649178381614,-0.6709281988582263,-0.1579413637175369,-0.21288926858448587,-0.24445939262813277,0.6165545399510205,-0.06113770289921175,-0.5925564030079602,-0.10944617709028025,0.3392378333532823,0.3415373375868719,-0.999881705382957,-1.0174083117233934,-0.7525664151141248,-0.7788311908682451,-0.020925028262326614,0.6042643430770062,0.6847752781106397,-0.36885971625224256,-1.1576299542806203,-1.2184889802782053,-1.475565886147726,-1.0446814568818095,-0.20108794427431984,-0.7209041381517309,-0.2723306277968606,-0.7042442696617642,-0.33348551840879,-0.8660576124110397,-0.7567579613620519,-0.267137715602426,-0.1967454111969856,-0.039754113949178674,-0.003483538174072746,-0.4945773704191685,0.02586414126548135,0.6403514480411194,0.2132900753590839,-0.39528578485117677,-0.40907128860086567,-0.2746043653888133,-0.31810573423328664,-0.5527485440609804,0.1103017313218534,0.25044603611033606,0.7228581255029668,-0.5222954753408391,-1.3874423825958038,0.10300513892015331,-0.8809068606389013,-2.6975460176808563,-0.13182557458544986,-1.838188108739818,-0.26026224949421,-0.7002882719694425,4.727387818712341
